edname,small_area,vector
Balgriffin,267005005,0.02341608738417847
Cabinteely-Loughlinstown,267038003,0.023328741681023453
Firhouse-Ballycullen,267085010,0.023267411295950953
Dundrum-Sandyford,267080003,0.02312559689196347
Blanchardstown-Blakestown,267028112,0.02312134946134521
Lucan-St. Helen's,267103002,0.023110670704743454
Saggart,267119004/02,0.023075457250793845
Ballymun A,268015013,0.02299061403392059
Blanchardstown-Coolmine,267029012,0.022971797379173986
Ballinascorney,267006002,0.022963137485740446
Lucan-St. Helen's,267103011,0.022938480434095295
Balbriggan Urban,267003024,0.02291309891068405
Newcastle,267107012,0.022835849232193593
Glencullen,267092031,0.022827582248518007
Holmpatrick,267094006/02,0.0227485601322508
Templeogue-Kimmage Manor,267150009,0.022725258703665735
Firhouse-Ballycullen,267085013,0.022711099756154436
Balbriggan Urban,267003008,0.022683050629025668
Foxrock-Carrickmines,267088013,0.02264330111634322
Kinsaley,267099016,0.022608975051523497
Blanchardstown-Blakestown,267028114,0.022561561291204693
Castleknock-Knockmaroon,267040025/01,0.02255964838503683
Swords-Forrest,267132038/02,0.02239176958186192
Castleknock-Knockmaroon,267040025/02,0.02238082655902183
Ballinteer-Woodpark,267007015,0.022375206475339735
Tallaght-Fettercairn,267138014,0.02235878577823141
Donabate,267065023,0.022348650251671258
Glencullen,267092012,0.022338655709552385
Balbriggan Rural,267002029,0.022337231515171602
Swords-Glasmore,267131025,0.022254562130812987
Swords-Glasmore,267131010,0.022238265414355238
Dundrum-Kilmacud,267079009,0.02214525793705384
Newcastle,267107003,0.02213174572222567
Firhouse Village,267084020,0.022097108727605255
Portmarnock North,267110006,0.022062622400295592
Glencullen,267092014,0.022055044462680966
Donabate,267065004,0.021984508276689598
Malahide East,267105017/01,0.02197869284081968
Ashtown A,268006011,0.02197785473927909
Dún Laoghaire-Sallynoggin West,267074006/03,0.021968253734692363
Tallaght-Jobstown,267140033,0.02195473895672036
Swords-Lissenhall,267133015,0.02192521284872706
Swords-Glasmore,267131024,0.02185017324225846
Glencullen,267092029,0.021842715183709567
Kinsaley,267099008,0.021837604750878342
